Gene	Co-expression	Co-translation	Interactome
Zm00001d045477	0	0	0
Zm00001d015274	0	0	0
Zm00001d024905	1	0	0
Zm00001d006688	0	0	0
Zm00001d002901	0	0	0
Zm00001d017279	0	0	0
Zm00001d012415	0	0	0
Zm00001d021287	0	0	0
Zm00001d027455	0	0	0
Zm00001d026068	0	0	0
Zm00001d007349	0	0	0
Zm00001d013089	0	0	0
Zm00001d033090	0	0	0
Zm00001d018431	0	0	0
Zm00001d013781	0	0	0
Zm00001d010758	0	0	0
Zm00001d052696	0	0	0
Zm00001d017718	0	0	0
Zm00001d027441	0	0	0
Zm00001d010201	0	0	0
Zm00001d009750	0	0	0
Zm00001d016379	0	0	0
Zm00001d019534	0	0	0
Zm00001d048819	0	0	0
Zm00001d007259	0	0	0
Zm00001d020628	0	0	0
Zm00001d022206	0	0	0
Zm00001d052581	0	0	0
Zm00001d002676	0	0	0
Zm00001d020853	0	0	0
Zm00001d002186	0	0	0
Zm00001d026370	0	0	0
Zm00001d003195	0	0	0
Zm00001d037828	0	0	0
Zm00001d044703	0	0	0
Zm00001d038928	0	0	0
Zm00001d027508	0	0	0
Zm00001d041871	0	0	0
Zm00001d021752	0	0	0
Zm00001d046149	0	0	0
Zm00001d028104	0	0	0
Zm00001d006808	0	0	0
Zm00001d053042	0	0	0
Zm00001d014530	0	0	0
Zm00001d050365	0	0	0
Zm00001d025249	0	0	0
Zm00001d010512	1	0	0
Zm00001d034107	0	0	0
Zm00001d052058	0	0	0
Zm00001d029699	0	0	0
Zm00001d006534	0	0	0
Zm00001d016586	0	0	0
Zm00001d042909	0	0	0
Zm00001d020683	0	0	0
Zm00001d036196	0	0	0
Zm00001d014459	0	0	0
Zm00001d025982	0	0	0
Zm00001d029188	0	0	0
Zm00001d020694	0	0	0
Zm00001d016225	0	0	0
Zm00001d021341	1	0	0
Zm00001d042168	0	0	0
Zm00001d012931	0	0	0
Zm00001d006199	0	0	0
Zm00001d040509	0	0	0
Zm00001d024416	0	0	0
Zm00001d050493	0	0	0
Zm00001d024953	0	0	0
Zm00001d010212	0	0	0
Zm00001d016164	0	0	0
Zm00001d021877	0	0	0
Zm00001d051809	0	0	0
Zm00001d028704	0	0	0
Zm00001d041073	0	0	0
Zm00001d043494	0	0	0
Zm00001d002837	0	0	0
Zm00001d031618	1	0	0
Zm00001d028319	0	0	0
Zm00001d045372	0	0	0
Zm00001d026244	0	0	0
Zm00001d018730	0	0	0
Zm00001d003615	0	0	0
Zm00001d029105	0	0	0
Zm00001d015435	0	0	0
Zm00001d043807	0	0	0
Zm00001d012924	0	0	0
Zm00001d027899	0	0	0
Zm00001d041873	0	0	0
Zm00001d045501	0	0	0
Zm00001d019206	0	0	0
Zm00001d043386	0	0	0
Zm00001d021396	0	0	0
Zm00001d035874	0	0	0
Zm00001d040614	0	0	0
Zm00001d045217	0	0	0
Zm00001d002820	0	0	0
Zm00001d033296	0	0	0
Zm00001d000238	0	0	0
Zm00001d009181	0	0	0
Zm00001d019538	0	0	0
Zm00001d001932	0	0	0
Zm00001d032728	0	0	0
Zm00001d022582	0	0	0
Zm00001d047252	0	0	0
Zm00001d050465	0	0	0
Zm00001d034783	0	0	0
Zm00001d013030	0	0	0
Zm00001d049991	1	0	0
Zm00001d006319	0	0	0
Zm00001d054088	0	0	0
Zm00001d002253	0	0	0
Zm00001d004758	0	0	0
Zm00001d031480	0	0	0
Zm00001d029818	0	0	0
Zm00001d040666	0	0	0
Zm00001d039142	0	0	0
Zm00001d040210	0	0	0
Zm00001d051669	0	0	0
Zm00001d021950	0	0	0
Zm00001d013497	0	0	0
Zm00001d011560	0	0	0
Zm00001d009465	0	0	0
Zm00001d012896	0	0	0
Zm00001d032857	0	0	0
Zm00001d036091	0	0	0
Zm00001d019808	0	0	0
Zm00001d031049	0	0	0
Zm00001d012881	0	0	0
Zm00001d007842	0	0	0
Zm00001d030962	0	0	0
Zm00001d008564	0	0	0
Zm00001d051111	0	0	0
Zm00001d006108	0	0	0
Zm00001d031535	0	0	0
Zm00001d038166	0	0	0
Zm00001d007745	0	0	0
Zm00001d021464	0	0	0
Zm00001d026640	0	0	0
Zm00001d019075	0	0	0
Zm00001d005008	0	0	0
Zm00001d011089	0	0	0
Zm00001d043146	0	0	0
Zm00001d026487	0	0	0
Zm00001d018423	0	0	0
Zm00001d019048	0	0	0
Zm00001d014361	0	0	0
Zm00001d049737	0	0	0
Zm00001d038838	0	0	0
Zm00001d043875	0	0	0
Zm00001d012670	1	0	0
Zm00001d002860	0	0	0
Zm00001d031677	0	0	0
Zm00001d047512	0	0	0
Zm00001d012625	0	0	0
Zm00001d034940	0	0	0
Zm00001d001939	0	0	0
Zm00001d048944	0	0	0
Zm00001d018781	0	0	0
Zm00001d004559	0	0	0
Zm00001d035133	0	0	0
Zm00001d047883	0	0	0
Zm00001d012807	0	0	0
Zm00001d018191	0	0	0
Zm00001d032981	0	0	0
Zm00001d017385	0	0	0
Zm00001d023923	0	0	0
Zm00001d025513	0	0	0
Zm00001d020228	0	0	0
Zm00001d049061	0	0	0
Zm00001d000424	0	0	0
Zm00001d023217	0	0	0
Zm00001d050810	0	0	0
Zm00001d014977	0	0	0
Zm00001d018965	0	0	0
Zm00001d054094	0	0	0
Zm00001d044866	0	0	0
Zm00001d039678	0	0	0
Zm00001d014232	0	0	0
Zm00001d020692	0	0	0
Zm00001d044976	0	0	0
Zm00001d020794	0	0	0
Zm00001d039271	0	0	0
Zm00001d028987	0	0	0
Zm00001d049563	0	0	0
Zm00001d017869	0	0	0
Zm00001d003658	0	0	0
Zm00001d044024	0	0	0
Zm00001d048173	1	0	0
Zm00001d035601	0	0	0
Zm00001d021393	0	0	0
Zm00001d033912	0	0	0
Zm00001d037273	0	0	0
Zm00001d024066	0	0	0
Zm00001d052399	0	0	0
Zm00001d028414	0	0	0
Zm00001d040705	0	0	0
Zm00001d010269	0	0	0
Zm00001d017141	0	0	0
Zm00001d050359	0	0	0
Zm00001d046801	0	0	0
Zm00001d025023	0	0	0
Zm00001d039931	0	0	0
Zm00001d047743	0	0	0
Zm00001d051343	0	0	0
Zm00001d021392	0	0	0
Zm00001d012175	0	0	0
Zm00001d044045	0	0	0
Zm00001d002483	0	0	0
Zm00001d050187	0	0	0
Zm00001d025232	0	0	0
Zm00001d036579	0	0	0
Zm00001d037059	0	0	0
Zm00001d023833	0	0	0
Zm00001d035492	0	0	0
Zm00001d027768	0	0	0
Zm00001d031309	1	0	0
Zm00001d010275	0	0	0
Zm00001d019856	0	0	0
Zm00001d027626	0	0	0
Zm00001d018364	0	0	0
Zm00001d046805	0	0	0
Zm00001d039426	0	0	0
Zm00001d039185	1	0	0
Zm00001d047412	0	0	0
Zm00001d002153	0	0	0
Zm00001d007675	0	0	0
Zm00001d031589	0	0	0
Zm00001d047399	0	0	0
Zm00001d020325	0	0	0
Zm00001d051514	0	0	0
Zm00001d032308	1	0	0
Zm00001d018242	0	0	0
Zm00001d006422	0	0	0
Zm00001d011842	0	0	0
Zm00001d011827	0	0	0
Zm00001d027827	0	0	0
Zm00001d044146	0	0	0
Zm00001d047162	0	0	0
Zm00001d046948	0	0	0
Zm00001d048222	0	0	0
Zm00001d013038	0	0	0
Zm00001d023792	0	0	0
Zm00001d040582	0	0	0
Zm00001d029611	0	0	0
Zm00001d053076	0	0	0
Zm00001d047306	0	0	0
Zm00001d039427	0	0	0
Zm00001d024784	0	0	0
Zm00001d027685	0	0	0
Zm00001d010825	0	0	0
Zm00001d037337	0	0	0
Zm00001d043205	0	0	0
Zm00001d034159	1	0	0
Zm00001d013179	0	0	0
Zm00001d042722	0	0	0
Zm00001d031913	0	0	0
Zm00001d037055	0	0	0
Zm00001d005480	0	0	0
Zm00001d029747	0	0	0
Zm00001d029095	0	0	0
Zm00001d016675	0	0	0
Zm00001d022102	0	0	0
Zm00001d025865	0	0	0
Zm00001d003261	0	0	0
Zm00001d039870	0	0	0
Zm00001d027402	0	0	0
Zm00001d017240	0	0	0
Zm00001d045421	0	0	0
Zm00001d038321	0	0	0
Zm00001d006834	0	0	0
Zm00001d006828	0	0	0
Zm00001d028995	0	0	0
Zm00001d040371	0	0	0
Zm00001d015277	0	0	0
Zm00001d007688	0	0	0
Zm00001d030527	0	0	0
Zm00001d004143	0	0	0
Zm00001d036840	0	0	0
Zm00001d012918	0	0	0
Zm00001d012131	0	0	0
Zm00001d013506	0	0	0
Zm00001d040002	0	0	0
Zm00001d000256	0	0	0
Zm00001d034205	0	0	0
Zm00001d017686	1	0	0
Zm00001d002830	0	0	0
Zm00001d024342	0	0	0
Zm00001d009221	0	0	0
Zm00001d027296	0	0	0
Zm00001d027769	0	0	0
Zm00001d026625	0	0	0
Zm00001d036593	0	0	0
Zm00001d035037	0	0	0
Zm00001d021119	0	0	0
Zm00001d035700	0	0	0
Zm00001d038338	0	0	0
Zm00001d007754	0	0	0
Zm00001d040603	0	0	0
Zm00001d050241	0	0	0
Zm00001d020953	0	0	0
Zm00001d051544	1	0	0
Zm00001d053377	0	0	0
Zm00001d042793	0	0	0
Zm00001d032476	0	0	0
Zm00001d028216	0	0	0
Zm00001d012401	0	0	0
Zm00001d050498	0	0	0
Zm00001d047017	0	0	0
Zm00001d020708	0	0	0
Zm00001d004740	0	0	0
Zm00001d034578	0	0	0
Zm00001d053171	0	0	0
Zm00001d039363	0	0	0
Zm00001d034633	0	0	0
Zm00001d025128	0	0	0
Zm00001d050353	0	0	0
Zm00001d034032	0	0	0
Zm00001d036750	0	0	0
Zm00001d023888	0	0	0
Zm00001d042541	0	0	0
Zm00001d003784	0	0	0
Zm00001d020502	1	0	0
Zm00001d024509	1	0	0
Zm00001d032735	0	0	0
Zm00001d053429	0	0	0
Zm00001d028204	0	0	0
Zm00001d025868	0	0	0
Zm00001d030832	0	0	0
Zm00001d015934	0	0	0
Zm00001d031894	1	0	0
Zm00001d021306	0	0	0
Zm00001d044987	0	0	0
Zm00001d007947	0	0	0
Zm00001d007206	0	0	0
Zm00001d013112	0	0	0
Zm00001d053245	0	0	0
Zm00001d015614	0	0	0
Zm00001d030888	0	0	0
Zm00001d030845	0	0	0
Zm00001d002579	0	0	0
Zm00001d046344	0	0	0
Zm00001d036241	0	0	0
Zm00001d016746	0	0	0
Zm00001d009339	0	0	0
Zm00001d006676	0	0	0
Zm00001d003124	1	0	0
Zm00001d047489	0	0	0
Zm00001d034970	0	0	0
Zm00001d002787	0	0	0
Zm00001d052801	0	0	0
Zm00001d036925	0	0	0
Zm00001d050645	0	0	0
Zm00001d004048	0	0	0
Zm00001d005036	0	0	0
Zm00001d021736	0	0	0
Zm00001d043686	0	0	0
Zm00001d016237	0	0	0
Zm00001d031002	0	0	0
Zm00001d004416	0	0	0
Zm00001d007302	0	0	0
Zm00001d011349	0	0	0
Zm00001d037970	0	0	0
Zm00001d041953	0	0	0
Zm00001d006159	0	0	0
Zm00001d015141	0	0	0
Zm00001d052188	0	0	0
Zm00001d034130	0	0	0
Zm00001d030471	0	0	0
Zm00001d025915	0	0	0
Zm00001d011756	0	0	0
Zm00001d045755	0	0	0
Zm00001d025236	0	0	0
Zm00001d011444	0	0	0
Zm00001d021505	0	0	0
Zm00001d035689	0	0	0
Zm00001d047780	0	0	0
Zm00001d026366	0	0	0
Zm00001d029180	0	0	0
Zm00001d053399	0	0	0
Zm00001d018517	0	0	0
Zm00001d020684	0	0	0
Zm00001d006183	0	0	0
Zm00001d028252	0	0	0
Zm00001d012170	0	0	0
Zm00001d002446	0	0	0
Zm00001d008187	0	0	0
Zm00001d032501	0	0	0
Zm00001d032801	0	0	0
Zm00001d051939	0	0	0
Zm00001d019764	0	0	0
Zm00001d022335	0	0	0
Zm00001d046404	0	0	0
Zm00001d038733	0	0	0
Zm00001d052944	0	0	0
Zm00001d030935	0	0	0
Zm00001d040827	0	0	0
Zm00001d000224	0	0	0
Zm00001d047526	0	0	0
Zm00001d012327	0	0	0
Zm00001d051911	0	0	0
Zm00001d016615	0	0	0
Zm00001d024071	0	0	0
Zm00001d005910	0	0	0
Zm00001d023867	0	0	0
Zm00001d025228	0	0	0
Zm00001d014864	0	0	0
Zm00001d002980	0	0	0
Zm00001d024294	0	0	0
Zm00001d013746	0	0	0
Zm00001d048531	0	0	0
Zm00001d023345	0	0	0
Zm00001d012258	0	0	0
Zm00001d037616	0	0	0
Zm00001d048314	0	0	0
Zm00001d013493	0	0	0
Zm00001d037610	0	0	0
Zm00001d011352	0	0	0
Zm00001d022303	0	0	0
Zm00001d012764	0	0	0
Zm00001d012419	0	0	0
Zm00001d020158	0	0	0
Zm00001d037377	0	0	0
Zm00001d002565	0	0	0
Zm00001d017751	0	0	0
Zm00001d049640	0	0	0
Zm00001d033319	0	0	0
Zm00001d027988	0	0	0
Zm00001d003272	0	0	0
Zm00001d029801	0	0	0
Zm00001d019980	0	0	0
Zm00001d041343	0	0	0
Zm00001d044217	0	0	0
Zm00001d009568	0	0	0
Zm00001d025047	0	0	0
Zm00001d047582	0	0	0
Zm00001d019586	0	0	0
Zm00001d007357	0	0	0
Zm00001d048542	1	0	0
Zm00001d002834	0	0	0
Zm00001d028560	0	0	0
Zm00001d028785	0	0	0
Zm00001d013059	0	0	0
Zm00001d050518	0	0	0
Zm00001d028409	0	0	0
Zm00001d009243	0	0	0
Zm00001d053749	0	0	0
Zm00001d000443	0	0	0
Zm00001d047436	0	0	0
Zm00001d001825	0	0	0
Zm00001d042918	0	0	0
Zm00001d036989	0	0	0
Zm00001d030032	0	0	0
Zm00001d034388	0	0	0
Zm00001d031019	0	0	0
Zm00001d011599	0	0	0
Zm00001d017656	0	0	0
Zm00001d043723	0	0	0
Zm00001d010304	0	0	0
Zm00001d028113	0	0	0
Zm00001d027478	0	0	0
Zm00001d013348	0	0	0
Zm00001d036968	0	0	0
Zm00001d005762	0	0	0
Zm00001d025035	0	0	0
Zm00001d005682	0	0	0
Zm00001d048356	0	0	0
Zm00001d044373	0	0	0
Zm00001d037084	1	0	0
Zm00001d036738	0	0	0
Zm00001d026415	0	0	0
Zm00001d013453	0	0	0
Zm00001d038831	0	0	0
Zm00001d050074	0	0	0
Zm00001d048577	0	0	0
Zm00001d026696	0	0	0
Zm00001d028282	0	0	0
Zm00001d046388	0	0	0
Zm00001d033892	0	0	0
Zm00001d035185	0	0	0
Zm00001d006845	0	0	0
Zm00001d004737	0	0	0
Zm00001d036764	0	0	0
Zm00001d044880	0	0	0
Zm00001d008502	0	0	0
Zm00001d005822	0	0	0
Zm00001d003655	0	0	0
Zm00001d021961	0	0	0
Zm00001d029970	0	0	0
Zm00001d053859	0	0	0
Zm00001d025659	0	0	0
Zm00001d005708	0	0	0
Zm00001d012635	0	0	0
Zm00001d010976	0	0	0
Zm00001d040988	0	0	0
Zm00001d005324	0	0	0
Zm00001d018902	0	0	0
Zm00001d020768	0	0	0
Zm00001d002682	0	0	0
Zm00001d015968	0	0	0
Zm00001d028338	0	0	0
Zm00001d023558	0	0	0
Zm00001d042505	0	0	0
Zm00001d007905	0	0	0
Zm00001d017615	0	0	0
Zm00001d017409	0	0	0
Zm00001d044601	0	0	0
Zm00001d038150	0	0	0
Zm00001d053818	0	0	0
Zm00001d016544	0	0	0
Zm00001d048841	0	0	0
Zm00001d042214	0	0	0
Zm00001d023560	0	0	0
Zm00001d026020	0	0	0
Zm00001d043356	0	0	0
Zm00001d016443	0	0	0
Zm00001d038510	0	0	0
Zm00001d031707	0	0	0
Zm00001d039010	0	0	0
Zm00001d049260	0	0	0
Zm00001d005164	0	0	0
Zm00001d046761	0	0	0
Zm00001d046489	0	0	0
Zm00001d014736	0	0	0
Zm00001d051286	0	0	0
Zm00001d015164	0	0	0
Zm00001d025526	0	0	0
Zm00001d018350	0	0	0
Zm00001d013416	0	0	0
Zm00001d010892	0	0	0
Zm00001d043851	0	0	0
Zm00001d027667	0	0	0
Zm00001d029657	0	0	0
Zm00001d014786	0	0	0
Zm00001d007316	0	0	0
Zm00001d011585	0	0	0
Zm00001d051075	0	0	0
Zm00001d019414	0	0	0
Zm00001d000052	0	0	0
Zm00001d015210	0	0	0
Zm00001d023575	0	0	0
Zm00001d020834	0	0	0
Zm00001d015742	0	0	0
Zm00001d043018	0	0	0
Zm00001d015627	1	0	0
Zm00001d033478	0	0	0
Zm00001d009315	0	0	0
Zm00001d020974	0	0	0
Zm00001d048696	0	0	0
Zm00001d034152	0	0	0
Zm00001d018081	0	0	0
Zm00001d028539	0	0	0
Zm00001d048053	0	0	0
Zm00001d004361	0	0	0
Zm00001d024753	0	0	0
Zm00001d037650	0	0	0
Zm00001d041325	1	0	0
Zm00001d014584	0	0	0
Zm00001d019816	0	0	0
Zm00001d045480	0	0	0
Zm00001d013595	0	0	0
Zm00001d003913	0	0	0
Zm00001d019700	0	0	0
Zm00001d023910	0	0	0
Zm00001d016916	0	0	0
Zm00001d053290	0	0	0
Zm00001d024310	0	0	0
Zm00001d021587	0	0	0
Zm00001d026014	0	0	0
Zm00001d007577	0	0	0
Zm00001d018447	0	0	0
Zm00001d044157	0	0	0
Zm00001d006630	0	0	0
Zm00001d020378	0	0	0
Zm00001d019568	0	0	0
Zm00001d033777	0	0	0
Zm00001d013075	0	0	0
Zm00001d046590	0	0	0
Zm00001d006929	0	0	0
Zm00001d021240	0	0	0
Zm00001d018705	0	0	0
Zm00001d000038	0	0	0
Zm00001d042760	0	0	0
Zm00001d018494	0	0	0
Zm00001d011060	0	0	0
Zm00001d033903	0	0	0
Zm00001d052174	0	0	0
Zm00001d052859	0	0	0
Zm00001d052758	0	0	0
Zm00001d005756	0	0	0
Zm00001d046194	0	0	0
Zm00001d052044	0	0	0
Zm00001d031759	0	0	0
Zm00001d019297	0	0	0
Zm00001d049080	0	0	0
Zm00001d042555	0	0	0
Zm00001d046939	0	0	0
Zm00001d022275	0	0	0
Zm00001d019983	0	0	0
Zm00001d030675	0	0	0
Zm00001d012320	0	0	0
Zm00001d014512	0	0	0
Zm00001d042245	0	0	0
Zm00001d021966	0	0	0
Zm00001d036834	0	0	0
Zm00001d028713	0	0	0
Zm00001d014781	0	0	0
Zm00001d032060	0	0	0
Zm00001d046297	0	0	0
Zm00001d011418	0	0	0
Zm00001d023941	0	0	0
Zm00001d003938	0	0	0
Zm00001d004248	0	0	0
Zm00001d036036	0	0	0
Zm00001d044685	0	0	0
Zm00001d023316	1	0	0
Zm00001d025966	0	0	0
Zm00001d042511	0	0	0
Zm00001d002548	0	0	0
Zm00001d023432	0	0	0
Zm00001d038868	0	0	0
Zm00001d038660	0	0	0
Zm00001d020264	0	0	0
Zm00001d008651	0	0	0
Zm00001d042019	0	0	0
Zm00001d024744	0	0	0
Zm00001d012221	0	0	0
Zm00001d007037	0	0	0
Zm00001d023859	0	0	0
Zm00001d002953	0	0	0
Zm00001d012746	0	0	0
Zm00001d009907	0	0	0
Zm00001d053782	0	0	0
Zm00001d005244	0	0	0
Zm00001d029454	0	0	0
Zm00001d029878	0	0	0
Zm00001d034588	0	0	0
Zm00001d021187	0	0	0
Zm00001d049152	0	0	0
Zm00001d006348	0	0	0
Zm00001d028720	0	0	0
Zm00001d040775	0	0	0
Zm00001d032715	0	0	0
Zm00001d015513	0	0	0
Zm00001d037573	0	0	0
Zm00001d023259	0	0	0
Zm00001d045094	0	0	0
Zm00001d024534	0	0	0
Zm00001d035957	0	0	0
Zm00001d021830	0	0	0
Zm00001d051203	0	0	0
Zm00001d051910	0	0	0
Zm00001d037672	0	0	0
Zm00001d040934	0	0	0
Zm00001d042507	0	0	0
Zm00001d016922	0	0	0
Zm00001d002137	0	0	0
Zm00001d030314	0	0	0
Zm00001d016915	0	0	0
Zm00001d006701	0	0	0
Zm00001d003525	0	0	0
Zm00001d034886	0	0	0
Zm00001d039903	0	0	0
Zm00001d012671	0	0	0
Zm00001d051832	0	0	0
Zm00001d006608	0	0	0
Zm00001d018375	0	0	0
Zm00001d032516	0	0	0
Zm00001d050026	0	0	0
Zm00001d011890	0	0	0
Zm00001d027539	0	0	0
Zm00001d053572	0	0	0
Zm00001d011301	0	0	0
Zm00001d034318	0	0	0
Zm00001d017261	0	0	0
Zm00001d048320	0	0	0
Zm00001d020691	0	0	0
Zm00001d026607	0	0	0
Zm00001d020736	0	0	0
Zm00001d026191	0	0	0
Zm00001d051572	1	0	0
Zm00001d036790	0	0	0
Zm00001d022587	0	0	0
Zm00001d002539	0	0	0
Zm00001d013250	0	0	0
Zm00001d048298	0	0	0
Zm00001d013706	0	0	0
Zm00001d013612	0	0	0
Zm00001d035030	0	0	0
Zm00001d030858	0	0	0
Zm00001d003613	0	0	0
Zm00001d026269	0	0	0
Zm00001d052660	0	0	0
Zm00001d033955	0	0	0
Zm00001d037043	0	0	0
Zm00001d006061	0	0	0
Zm00001d021667	0	0	0
Zm00001d052103	0	0	0
Zm00001d014100	0	0	0
Zm00001d039616	0	0	0
Zm00001d013333	0	0	0
Zm00001d018278	0	0	0
Zm00001d046487	0	0	0
Zm00001d017810	0	0	0
Zm00001d041777	0	0	0
Zm00001d012750	0	0	0
Zm00001d017205	0	0	0
Zm00001d022514	0	0	0
Zm00001d051415	0	0	0
Zm00001d011312	0	0	0
Zm00001d031303	0	0	0
Zm00001d032790	0	0	0
Zm00001d015600	1	0	0
Zm00001d020644	0	0	0
Zm00001d014655	0	0	0
Zm00001d029607	0	0	0
Zm00001d011135	0	0	0
Zm00001d048612	0	0	0
Zm00001d012771	0	0	0
Zm00001d021591	0	0	0
Zm00001d027348	0	0	0
Zm00001d022043	0	0	0
Zm00001d003144	0	0	0
Zm00001d053659	0	0	0
Zm00001d002905	0	0	0
Zm00001d007231	0	0	0
Zm00001d050905	1	0	0
Zm00001d032407	0	0	0
Zm00001d049916	0	0	0
Zm00001d036571	0	0	0
Zm00001d006917	0	0	0
Zm00001d051187	0	0	0
Zm00001d013787	0	0	0
Zm00001d014405	0	0	0
Zm00001d001837	0	0	0
Zm00001d043785	0	0	0
Zm00001d020614	0	0	0
Zm00001d020780	0	0	0
Zm00001d050277	0	0	0
Zm00001d048329	0	0	0
Zm00001d032688	0	0	0
Zm00001d033181	0	0	0
Zm00001d013954	0	0	0
Zm00001d048556	0	0	0
Zm00001d040449	0	0	0
Zm00001d023230	0	0	0
Zm00001d003611	0	0	0
Zm00001d042690	0	0	0
Zm00001d046781	0	0	0
Zm00001d023830	0	0	0
Zm00001d002256	0	0	0
Zm00001d004957	0	0	0
Zm00001d006029	0	0	0
Zm00001d031992	0	0	0
Zm00001d050988	0	0	0
Zm00001d007514	1	0	0
Zm00001d043157	0	0	0
Zm00001d018776	0	0	0
Zm00001d033066	0	0	0
Zm00001d012060	0	0	0
Zm00001d017386	0	0	0
Zm00001d006472	0	0	0
Zm00001d017712	0	0	0
Zm00001d002778	0	0	0
Zm00001d022059	0	0	0
Zm00001d040986	0	0	0
Zm00001d012448	0	0	0
Zm00001d018527	0	0	0
Zm00001d042319	0	0	0
Zm00001d027461	0	0	0
Zm00001d032703	0	0	0
Zm00001d011828	1	0	0
Zm00001d022177	0	0	0
Zm00001d007184	0	0	0
Zm00001d047046	0	0	0
Zm00001d018041	0	0	0
Zm00001d048512	0	0	0
Zm00001d022427	0	0	0
Zm00001d038794	0	0	0
Zm00001d038173	0	0	0
Zm00001d032471	0	0	0
Zm00001d034664	0	0	0
Zm00001d022017	0	0	0
Zm00001d048389	0	0	0
Zm00001d005431	0	0	0
Zm00001d047446	0	0	0
Zm00001d002058	0	0	0
Zm00001d037522	0	0	0
Zm00001d038431	0	0	0
Zm00001d050489	0	0	0
Zm00001d039428	0	0	0
Zm00001d013582	0	0	0
Zm00001d039251	0	0	0
Zm00001d050917	0	0	0
Zm00001d054016	0	0	0
Zm00001d035696	0	0	0
Zm00001d044781	0	0	0
Zm00001d047506	0	0	0
Zm00001d017849	0	0	0
Zm00001d045873	0	0	0
Zm00001d050550	0	0	0
Zm00001d030231	0	0	0
Zm00001d043230	0	0	0
Zm00001d043906	0	0	0
Zm00001d030996	0	0	0
Zm00001d008457	0	0	0
Zm00001d044802	0	0	0
Zm00001d026243	0	0	0
Zm00001d042963	0	0	0
Zm00001d004509	0	0	0
Zm00001d030548	0	0	0
Zm00001d003076	0	0	0
Zm00001d051411	0	0	0
Zm00001d031844	0	0	0
Zm00001d032931	0	0	0
Zm00001d043813	0	0	0
Zm00001d030507	0	0	0
Zm00001d022322	0	0	0
Zm00001d026248	0	0	0
Zm00001d002868	0	0	0
Zm00001d052252	0	0	0
Zm00001d012511	0	0	0
Zm00001d014039	0	0	0
Zm00001d040455	0	0	0
Zm00001d002668	0	0	0
Zm00001d010987	0	0	0
Zm00001d038400	0	0	0
Zm00001d041950	0	0	0
Zm00001d018316	0	0	0
Zm00001d009707	0	0	0
Zm00001d008648	0	0	0
Zm00001d010822	0	0	0
Zm00001d044985	0	0	0
Zm00001d002261	0	0	0
Zm00001d003499	0	0	0
Zm00001d041803	0	0	0
Zm00001d017772	0	0	0
Zm00001d031996	0	0	0
Zm00001d000226	0	0	0
Zm00001d046033	0	0	0
Zm00001d026518	0	0	0
Zm00001d041696	0	0	0
Zm00001d029143	0	0	0
Zm00001d032337	0	0	0
Zm00001d025548	0	0	0
Zm00001d026645	0	0	0
Zm00001d044657	0	0	0
Zm00001d014698	0	0	0
Zm00001d045945	0	0	0
Zm00001d011784	0	0	0
Zm00001d036680	0	0	0
Zm00001d039611	0	0	0
Zm00001d042366	0	0	0
Zm00001d004650	0	0	0
Zm00001d003356	0	0	0
Zm00001d011526	0	0	0
Zm00001d003500	0	0	0
Zm00001d022310	0	0	0
Zm00001d012760	0	0	0
Zm00001d028811	0	0	0
Zm00001d039575	0	0	0
Zm00001d043483	0	0	0
Zm00001d017164	0	0	0
Zm00001d029426	0	0	0
Zm00001d034640	0	0	0
Zm00001d036894	0	0	0
Zm00001d002531	0	0	0
Zm00001d005614	0	0	0
Zm00001d012734	0	0	0
Zm00001d042152	0	0	0
Zm00001d049376	0	0	0
Zm00001d040650	0	0	0
Zm00001d036704	0	0	0
Zm00001d031328	0	0	0
Zm00001d016483	0	0	0
Zm00001d017525	0	0	0
Zm00001d045843	0	0	0
Zm00001d047468	0	0	0
Zm00001d006247	0	0	0
Zm00001d002362	0	0	0
Zm00001d034010	0	0	0
Zm00001d039911	0	0	0
Zm00001d051561	0	0	0
Zm00001d032649	0	0	0
Zm00001d014518	0	0	0
Zm00001d008266	0	0	0
Zm00001d012806	0	0	0
Zm00001d018987	0	0	0
Zm00001d038165	0	0	0
Zm00001d039138	0	0	0
Zm00001d047183	0	0	0
Zm00001d002817	0	0	0
Zm00001d003381	0	0	0
Zm00001d025853	0	0	0
Zm00001d026542	0	0	0
Zm00001d052613	0	0	0
Zm00001d015912	0	0	0
Zm00001d034813	0	0	0
Zm00001d039451	0	0	0
Zm00001d045472	0	0	0
Zm00001d008425	0	0	0
Zm00001d039192	0	0	0
Zm00001d014613	0	0	0
Zm00001d007491	0	0	0
Zm00001d014032	0	0	0
Zm00001d014783	0	0	0
Zm00001d022599	0	0	0
Zm00001d042575	0	0	0
Zm00001d034677	1	0	0
Zm00001d004927	0	0	0
Zm00001d024322	0	0	0
Zm00001d023576	0	0	0
Zm00001d020267	0	0	0
Zm00001d027751	0	0	0
Zm00001d026358	0	0	0
Zm00001d035016	0	0	0
Zm00001d050944	0	0	0
Zm00001d010819	0	0	0
Zm00001d024408	0	0	0
Zm00001d024891	0	0	0
Zm00001d016036	0	0	0
Zm00001d030939	0	0	0
Zm00001d035774	0	0	0
Zm00001d033826	0	0	0
Zm00001d052462	0	0	0
Zm00001d017988	0	0	0
Zm00001d029715	0	0	0
Zm00001d007455	0	0	0
Zm00001d014317	0	0	0
Zm00001d020431	0	0	0
Zm00001d014278	0	0	0
Zm00001d022378	0	0	0
